Timestamp,Reporting Entity,Reporting User,Platform,URL,Report Type,Screenshot URL,Answer Date,Platform Decision,Policy,Appeal
4/16/2023 19:43,VOST Europe,Kimberly Miller,WhatsApp,https://whatsapp.com/1debd824-1804-4c4d-a20a-6e50da15afd4,DSA,,,,,
4/17/2023 4:08,VOST Europe,Michelle Collins,YouTube,https://youtube.com/9a1cca34-cc06-4db0-aa33-ef63f004539b,DSA,https://www.google.com/,5/3/2023 4:08,Removed,Policy Y,No
4/17/2023 12:01,VOST Europe,Kyle Reyes,LinkedIn,https://linkedin.com/6e235010-8e85-4ca9-93f8-3839edc09e94,Illegal Content,https://www.google.com/,4/26/2023 12:01,Demoted,Policy Y,No
4/17/2023 14:22,VOST Europe,Casey Douglas,WhatsApp,https://whatsapp.com/a38a79c8-dc81-4fc6-8b0b-edb9ab69c7c4,Platform Manipulation,https://www.google.com/,5/3/2023 14:22,Demoted,Policy Y,No
4/17/2023 19:48,VOST Europe,Crystal Smith,LinkedIn,https://linkedin.com/f5f7b34e-e663-4e2f-8ed2-7c1d299a7595,Spam,https://www.google.com/,5/6/2023 19:48,Demoted,Policy X,No
4/18/2023 11:23,VOST Europe,Christopher Coleman,WhatsApp,https://whatsapp.com/475f7e3c-3103-4963-99f0-b51e7009af74,DSA,https://www.google.com/,5/5/2023 11:23,Removed,Policy Y,No
4/18/2023 19:31,VOST Europe,Jeanette Johns,Instagram,https://instagram.com/234b423c-0241-45a0-9a3c-61d229f3b8eb,Spam,,,,,
4/20/2023 3:14,VOST Europe,Debra Stewart,WhatsApp,https://whatsapp.com/13b34fe1-fddd-4d74-a4bc-5b77d069c596,Disinformation,https://www.google.com/,5/16/2023 3:14,No Action,Policy X,No
4/20/2023 6:07,VOST Europe,Ashley Nixon,Bing,https://bing.com/8890ea17-cb36-4a5b-9d70-8a067d0e2942,Disinformation,https://www.google.com/,5/18/2023 6:07,No Action,Policy W,No
4/20/2023 15:03,VOST Europe,Karen Fields,Instagram,https://instagram.com/7f061bc9-c505-45b2-a4cb-4183942f69ce,Illegal Content,https://www.google.com/,5/8/2023 15:03,Removed,Policy Z,No
4/21/2023 7:36,VOST Europe,Barbara Duarte,LinkedIn,https://linkedin.com/3b19b7c7-128c-425a-91a2-f13f5b6a6360,Spam,https://www.google.com/,5/18/2023 7:36,Removed,Policy W,No
4/21/2023 8:28,VOST Europe,Angela Davis,Facebook,https://facebook.com/1d3f7fe2-fb7e-445c-a642-9c66382d52fd,DSA,,,,,
4/22/2023 4:26,VOST Europe,Paul Velazquez,LinkedIn,https://linkedin.com/c268b417-ec34-4439-8e89-3dfd33a2f910,Illegal Content,,,,,
4/22/2023 4:50,VOST Europe,Katherine Hartman,Google,https://google.com/350a8c4a-980c-4ef6-bb76-4e74bf6dfeb7,DSA,,,,,
4/22/2023 8:28,VOST Europe,Lynn Taylor,LinkedIn,https://linkedin.com/36b9301f-6986-4ae1-983e-bd7c10d51f7d,Disinformation,,,,,
4/22/2023 16:51,VOST Europe,Jeffrey Gomez,Facebook,https://facebook.com/52206c6a-2a49-4d76-af00-68951f9e07d1,Disinformation,https://www.google.com/,5/17/2023 16:51,Demoted,Policy Y,No
4/23/2023 12:17,VOST Europe,Michael Cohen,Facebook,https://facebook.com/43de043c-5abe-4fec-97ab-1c6c1e341596,Disinformation,https://www.google.com/,5/2/2023 12:17,Removed,Policy Y,No
4/23/2023 14:21,VOST Europe,Paul Hoover,TikTok,https://tiktok.com/d82760a8-b733-4418-a442-29a3749e3277,Spam,https://www.google.com/,5/23/2023 14:21,Demoted,Policy W,No
4/23/2023 15:11,VOST Europe,Anna Watson,WhatsApp,https://whatsapp.com/29222344-a3a4-4419-88d7-a524bf5f0f0a,DSA,https://www.google.com/,5/16/2023 15:11,No Action,Policy W,Yes
4/24/2023 5:10,VOST Europe,Amy Dyer,LinkedIn,https://linkedin.com/34b3ab44-c82c-44a7-b857-2ad64d85fd7f,DSA,,,,,
4/24/2023 6:16,VOST Europe,Jaime Richardson,Bing,https://bing.com/1c5a3cb3-ccaa-4f4e-8e89-7cb5f9a739f4,Illegal Content,,,,,
4/24/2023 6:46,VOST Europe,Suzanne Roberts,Instagram,https://instagram.com/e2973010-c0bf-4d7e-80fc-76a13cab0f84,Platform Manipulation,https://www.google.com/,5/17/2023 6:46,No Action,Policy Z,No
4/24/2023 17:52,VOST Europe,Tammy Wade MD,YouTube,https://youtube.com/97608ecd-dd92-4349-aaa2-a20a13064a27,Spam,https://www.google.com/,5/20/2023 17:52,Removed,Policy Z,No
4/25/2023 2:39,VOST Europe,Ryan Cox,LinkedIn,https://linkedin.com/0f574d37-fc14-4311-9eb9-e9cd53bb5628,DSA,,,,,
4/25/2023 18:52,VOST Europe,Elizabeth Anderson,YouTube,https://youtube.com/2b8bed84-4229-4b35-b447-988aa7b812c0,Platform Manipulation,,,,,
4/26/2023 1:39,VOST Europe,Tiffany Russell,LinkedIn,https://linkedin.com/edf12373-9bf7-4d38-919c-8216b92f3479,Illegal Content,https://www.google.com/,4/29/2023 1:39,Removed,Policy Z,No
4/26/2023 10:40,VOST Europe,Mary Hardy,Bing,https://bing.com/5135c841-022e-452c-b0d1-2ea907a72b5c,DSA,https://www.google.com/,5/11/2023 10:40,Removed,Policy W,No
4/26/2023 13:32,VOST Europe,Nicole Bauer,Instagram,https://instagram.com/9cf32284-9aa9-4fbf-aa75-12a355e26856,DSA,https://www.google.com/,5/8/2023 13:32,Removed,Policy W,No
4/27/2023 1:50,VOST Europe,Shelby Ray,Bing,https://bing.com/30333ea6-13d9-41d8-a6b8-6b349707f4a5,Illegal Content,https://www.google.com/,5/16/2023 1:50,Demoted,Policy Y,No
4/27/2023 2:26,VOST Europe,Tiffany Fowler,YouTube,https://youtube.com/975a6d92-5a2e-4922-bb8d-33266fcb3a1c,Platform Manipulation,,,,,
4/27/2023 13:24,VOST Europe,Mr. Daniel Potts Jr.,YouTube,https://youtube.com/d0ac48a8-0336-4ab3-8e23-e4bc16c0432c,Disinformation,https://www.google.com/,5/26/2023 13:24,Removed,Policy W,No
4/27/2023 18:01,VOST Europe,Mallory Johnson,Instagram,https://instagram.com/9e2589fb-ada4-4e74-9cdb-226059096f3d,DSA,https://www.google.com/,5/23/2023 18:01,Demoted,Policy W,No
4/28/2023 3:40,VOST Europe,Logan Adams,TikTok,https://tiktok.com/276dcd5a-5032-4f52-9b23-f7f5991f53a2,Illegal Content,https://www.google.com/,5/18/2023 3:40,Removed,Policy W,No
4/28/2023 11:44,VOST Europe,Brian Johnson,Facebook,https://facebook.com/24b7fc77-d40d-49ba-8f37-38e5a8e9ecfb,Disinformation,https://www.google.com/,5/6/2023 11:44,Demoted,Policy Z,No
4/28/2023 16:58,VOST Europe,Adam Kirby,LinkedIn,https://linkedin.com/cc9d32f6-5219-4db5-b591-a1acf92903da,Disinformation,https://www.google.com/,5/22/2023 16:58,No Action,Policy W,Yes
4/28/2023 17:00,VOST Europe,Miss Sara Lambert,TikTok,https://tiktok.com/8761b2dc-c756-4c77-b0ce-2e75797f23de,Spam,https://www.google.com/,5/1/2023 17:00,Removed,Policy W,No
4/28/2023 20:42,VOST Europe,Eric Ross,Bing,https://bing.com/604347fc-d0b1-4649-aa0e-ab1832e1642c,Illegal Content,https://www.google.com/,5/5/2023 20:42,No Action,Policy Z,No
4/29/2023 3:55,VOST Europe,Amy Davis,Bing,https://bing.com/d15f3d9a-999f-408a-8ba5-5628b0933ddd,DSA,https://www.google.com/,5/27/2023 3:55,Demoted,Policy Y,No
4/29/2023 4:15,VOST Europe,Jesse Sanchez,Google,https://google.com/63918293-9c7e-45de-b657-ab6dacfa05b2,Illegal Content,,,,,
4/29/2023 4:34,VOST Europe,Christine Jones,LinkedIn,https://linkedin.com/90516327-d1a3-4bdf-b1ad-362a6b0f219f,Disinformation,https://www.google.com/,5/15/2023 4:34,Demoted,Policy W,No
4/29/2023 7:45,VOST Europe,Sean Stephens,YouTube,https://youtube.com/d5d07d63-f30d-4b74-8f3a-c49282b7ac47,Illegal Content,https://www.google.com/,5/22/2023 7:45,No Action,Policy W,No
4/29/2023 11:50,VOST Europe,Joshua Ritter,Instagram,https://instagram.com/c896cab9-a07d-4061-a35f-fc035072d686,Illegal Content,,,,,
4/29/2023 18:07,VOST Europe,Kelly Bailey,WhatsApp,https://whatsapp.com/e854cae3-ae0f-4811-b9bf-1bf3194b64d0,Disinformation,,,,,
4/29/2023 19:41,VOST Europe,Maurice Hall,TikTok,https://tiktok.com/315b83e1-8c42-4321-8fdc-794ebf75f8d8,Illegal Content,,,,,
4/29/2023 19:57,VOST Europe,Barry Martinez,WhatsApp,https://whatsapp.com/dda090da-0111-46b0-a181-b291e8347967,Spam,https://www.google.com/,5/12/2023 19:57,Removed,Policy X,No
4/29/2023 22:34,VOST Europe,Philip Dixon,WhatsApp,https://whatsapp.com/91ac4617-f291-43f7-9624-5338d2ae35c6,Platform Manipulation,,,,,
4/30/2023 1:41,VOST Europe,Robert Ross,Google,https://google.com/e9667275-06b1-48e1-9d90-17a17705af46,Disinformation,https://www.google.com/,5/8/2023 1:41,Demoted,Policy Z,No
4/30/2023 8:11,VOST Europe,Ashley Bishop,TikTok,https://tiktok.com/0370f013-eb8b-4276-b626-fa318abae46b,Illegal Content,https://www.google.com/,5/29/2023 8:11,No Action,Policy X,No
4/30/2023 22:14,VOST Europe,Kelly Browning,Facebook,https://facebook.com/390480df-3d34-4b08-a801-05fdf139497c,Illegal Content,https://www.google.com/,5/13/2023 22:14,No Action,Policy W,No
5/1/2023 0:10,VOST Europe,Jacob Dennis,LinkedIn,https://linkedin.com/8d2bb010-4fae-4e2a-999f-a73d8e07df26,Spam,https://www.google.com/,5/30/2023 0:10,Demoted,Policy X,No
5/1/2023 15:22,VOST Europe,Mary Mitchell,Google,https://google.com/fa6cb6e8-7f6d-4f9c-96e3-6beb0fa337c4,Disinformation,https://www.google.com/,5/4/2023 15:22,No Action,Policy X,Yes
5/1/2023 16:22,VOST Europe,Steven Johnson,LinkedIn,https://linkedin.com/ed7cf214-2e6b-40f4-8596-855ec8b77b31,Spam,https://www.google.com/,5/16/2023 16:22,Demoted,Policy Z,No
5/2/2023 12:56,VOST Europe,Nicholas Garcia,LinkedIn,https://linkedin.com/16d0ce4b-f3ce-4964-a578-08632217ed73,Spam,https://www.google.com/,5/12/2023 12:56,Demoted,Policy W,No
5/3/2023 22:42,VOST Europe,Brian Hall,Google,https://google.com/e0bd8091-057c-460d-904b-bbf3d74f3326,Platform Manipulation,https://www.google.com/,5/15/2023 22:42,Demoted,Policy X,No
5/4/2023 1:26,VOST Europe,John Burnett,Google,https://google.com/b9791d16-0dc0-476c-8e6a-dc107a6129a9,DSA,,,,,
5/4/2023 11:44,VOST Europe,Willie Kramer,Bing,https://bing.com/3283cb27-4874-4d81-bb14-76f174415190,Disinformation,https://www.google.com/,5/22/2023 11:44,Removed,Policy Y,No
5/4/2023 16:44,VOST Europe,Cory Rosales,Google,https://google.com/b91ef0d2-3348-478b-ba7e-f760b2d0c16c,Platform Manipulation,https://www.google.com/,5/15/2023 16:44,No Action,Policy W,No
5/4/2023 16:54,VOST Europe,Wesley Roberts,Bing,https://bing.com/5ebb4620-9424-48fd-b842-e88a5c20b120,DSA,https://www.google.com/,5/5/2023 16:54,No Action,Policy Y,Yes
5/4/2023 18:24,VOST Europe,Robert White PhD,TikTok,https://tiktok.com/7ad060db-e7cd-4f37-8c10-daeab6d24b7a,Spam,https://www.google.com/,6/1/2023 18:24,Demoted,Policy W,No
5/5/2023 0:34,VOST Europe,Victoria Spencer,WhatsApp,https://whatsapp.com/13c9d476-9594-4cb5-87d7-e1bf26310479,Disinformation,https://www.google.com/,5/27/2023 0:34,Removed,Policy W,No
5/5/2023 11:04,VOST Europe,Denise Davidson,TikTok,https://tiktok.com/a85eb884-c7e5-4aff-9fa8-327898a269bd,DSA,https://www.google.com/,5/26/2023 11:04,Demoted,Policy W,No
5/5/2023 18:10,VOST Europe,Jeffrey Hanson,Google,https://google.com/3d3cd06e-9c6e-4c67-ba1b-0f0c542907f8,DSA,https://www.google.com/,5/28/2023 18:10,Removed,Policy Z,No
5/5/2023 20:15,VOST Europe,Cody Lewis,YouTube,https://youtube.com/dd665eb1-e721-4320-9d7c-e7705899d8ec,Disinformation,https://www.google.com/,5/25/2023 20:15,No Action,Policy W,No
5/5/2023 21:59,VOST Europe,Ryan Jensen,WhatsApp,https://whatsapp.com/4a8500c5-94ba-43f2-8109-bf24151983a9,Illegal Content,https://www.google.com/,5/29/2023 21:59,No Action,Policy Z,No
5/6/2023 16:38,VOST Europe,Gregory Luna,YouTube,https://youtube.com/6489eadb-faf6-48f8-9c31-79a55751c1d7,Spam,https://www.google.com/,5/29/2023 16:38,Removed,Policy X,No
5/7/2023 0:10,VOST Europe,Diana Smith,WhatsApp,https://whatsapp.com/d54c6caf-d5d2-44b6-8cbd-fe247f63b380,Platform Manipulation,https://www.google.com/,5/28/2023 0:10,Removed,Policy X,No
5/7/2023 1:13,VOST Europe,Amber Simpson,Instagram,https://instagram.com/2146c032-4428-426d-8ae2-2b476b1b1c38,Illegal Content,,,,,
5/8/2023 6:03,VOST Europe,Jennifer Mejia,Facebook,https://facebook.com/3fc194ea-d2a1-4fa6-87ec-1eef416fa42a,Platform Manipulation,https://www.google.com/,5/18/2023 6:03,Demoted,Policy Z,No
5/8/2023 9:20,VOST Europe,Deborah Stevens,YouTube,https://youtube.com/efe99f8f-500c-4d1e-a730-6b4028dda5b9,DSA,,,,,
5/8/2023 14:06,VOST Europe,David Hart,TikTok,https://tiktok.com/99664931-6953-4fb9-a6d5-9fa307180479,Disinformation,,,,,
5/8/2023 19:05,VOST Europe,Paige Wallace,Bing,https://bing.com/50599de2-6625-44dd-a159-60ad671f0bc0,Illegal Content,https://www.google.com/,5/24/2023 19:05,No Action,Policy Y,No
5/9/2023 2:01,VOST Europe,Paul Taylor,WhatsApp,https://whatsapp.com/0aa3b516-65f8-4ebe-b7bb-eb364e830e96,Spam,,,,,
5/9/2023 16:01,VOST Europe,Christina Davenport DDS,WhatsApp,https://whatsapp.com/e2b2719e-be2d-4c67-b809-7413fab22fe4,Disinformation,,,,,
5/10/2023 5:24,VOST Europe,Brendan Munoz,Bing,https://bing.com/6bb69660-75d8-4c9e-9aa4-8e8aa77bbfb8,DSA,https://www.google.com/,5/25/2023 5:24,No Action,Policy Y,No
5/10/2023 12:24,VOST Europe,Kari Owens,Facebook,https://facebook.com/bd6b8e24-869a-4a2a-bac3-d4ecea214e41,DSA,https://www.google.com/,5/20/2023 12:24,Removed,Policy W,No
5/10/2023 16:37,VOST Europe,Laura White,Instagram,https://instagram.com/dd014f69-cc25-49cc-ab9f-2fc7d6560eb1,Illegal Content,,,,,
5/11/2023 15:05,VOST Europe,Laura Hudson,LinkedIn,https://linkedin.com/b88efb75-8818-43dd-864e-ff562fdaa998,Platform Manipulation,,,,,
5/12/2023 14:27,VOST Europe,John Jordan,Google,https://google.com/2969d729-0d02-4bd3-a8e4-2e86b23e8562,DSA,https://www.google.com/,6/7/2023 14:27,Removed,Policy Y,No
5/12/2023 22:41,VOST Europe,Daniel Johnson,LinkedIn,https://linkedin.com/82c1fe2d-b68f-407a-b18a-8288d6fee2b7,Platform Manipulation,,,,,
5/13/2023 2:53,VOST Europe,John Harmon,Instagram,https://instagram.com/f8007085-ed6b-403f-90f1-00bae3f815e6,DSA,,,,,
5/14/2023 15:06,VOST Europe,Zachary Evans,Bing,https://bing.com/c13207ad-f915-463b-a9af-f1d61794163f,Illegal Content,,,,,
5/14/2023 18:35,VOST Europe,Autumn Salazar,Facebook,https://facebook.com/3151896a-2d60-4856-b02c-1c789ba41b89,Illegal Content,https://www.google.com/,5/15/2023 18:35,No Action,Policy W,Yes
5/14/2023 23:51,VOST Europe,Kyle Cole,Instagram,https://instagram.com/73915111-712c-404e-9547-7a7ad15b5dc1,DSA,https://www.google.com/,6/7/2023 23:51,Removed,Policy Z,No
5/15/2023 2:05,VOST Europe,Jasmine Goodman,Google,https://google.com/b6c22a48-bbd8-4a6d-a29a-d79de5c61c06,Spam,,,,,
5/15/2023 16:14,VOST Europe,Dylan Allen,Instagram,https://instagram.com/5542f0ec-9860-41db-a1ac-289c4e0d0b6d,Disinformation,https://www.google.com/,5/31/2023 16:14,No Action,Policy W,No
5/16/2023 1:03,VOST Europe,Mary Oconnell,Instagram,https://instagram.com/1e74f325-34bd-462d-a356-852003742dc0,Platform Manipulation,https://www.google.com/,6/5/2023 1:03,Removed,Policy Z,No
5/16/2023 11:12,VOST Europe,Stephen White,WhatsApp,https://whatsapp.com/9fe19239-f99a-4482-af05-d5c7379699b1,DSA,,,,,
5/16/2023 12:36,VOST Europe,Tyler Taylor,TikTok,https://tiktok.com/f8f53c02-5f92-4b62-8174-70ef4dbbc61d,Spam,https://www.google.com/,5/20/2023 12:36,Removed,Policy Y,No
5/17/2023 6:04,VOST Europe,Patricia Horne,Instagram,https://instagram.com/1b9a9bd2-eab0-465f-a14e-fb0bb4d4594d,Illegal Content,https://www.google.com/,5/24/2023 6:04,Removed,Policy X,No
5/17/2023 11:47,VOST Europe,Shirley Miles,Bing,https://bing.com/e44bdf27-1c91-4ad4-afe6-aeae60055342,Illegal Content,https://www.google.com/,5/22/2023 11:47,No Action,Policy Z,No
5/17/2023 16:28,VOST Europe,Nicholas Rasmussen,WhatsApp,https://whatsapp.com/7838ca51-2d64-490f-a936-1017cd2b4138,Platform Manipulation,https://www.google.com/,6/6/2023 16:28,Removed,Policy W,No
5/17/2023 20:40,VOST Europe,Steven Sanchez,Google,https://google.com/174966bb-011d-4847-8a82-7cd87b4edaaa,Platform Manipulation,https://www.google.com/,5/22/2023 20:40,Removed,Policy Y,No
5/18/2023 5:58,VOST Europe,Erin Bailey,Google,https://google.com/0ee8f169-f115-43d9-b7af-6ac9ad955118,Spam,https://www.google.com/,5/22/2023 5:58,No Action,Policy Y,No
5/19/2023 4:41,VOST Europe,Samantha Ramsey,LinkedIn,https://linkedin.com/85b9ea9b-b226-4e95-aafa-6d04b6f6b7e3,DSA,https://www.google.com/,6/7/2023 4:41,Removed,Policy Y,No
5/19/2023 7:05,VOST Europe,Christine Baker,WhatsApp,https://whatsapp.com/8bb59afe-bfbd-4c17-b790-d136ca0432e7,Platform Manipulation,https://www.google.com/,6/2/2023 7:05,Removed,Policy W,No
5/20/2023 8:40,VOST Europe,Joseph Romero,Bing,https://bing.com/b54b81d9-292e-4aa7-aab9-31436823e6ad,Disinformation,https://www.google.com/,6/2/2023 8:40,Demoted,Policy W,No
5/20/2023 11:36,VOST Europe,Zachary Burnett,WhatsApp,https://whatsapp.com/27aa85d7-d807-4a69-abaa-3f1caf5e0ff7,Platform Manipulation,https://www.google.com/,6/15/2023 11:36,No Action,Policy X,Yes
5/20/2023 17:19,VOST Europe,Briana Coleman,Facebook,https://facebook.com/6f788840-e48f-4631-b72b-d3e2522861ea,Illegal Content,https://www.google.com/,6/11/2023 17:19,No Action,Policy Z,Yes
5/21/2023 20:07,VOST Europe,Rachel Brown,LinkedIn,https://linkedin.com/3443afb9-5791-47c2-8abd-65ba0812dc8d,DSA,https://www.google.com/,5/29/2023 20:07,Demoted,Policy Z,No
5/22/2023 5:43,VOST Europe,Lisa Kim,Google,https://google.com/06ca7c65-389b-4349-9e81-f37f023a6e35,Platform Manipulation,https://www.google.com/,6/5/2023 5:43,Demoted,Policy X,No
5/22/2023 15:41,VOST Europe,Melissa Black,LinkedIn,https://linkedin.com/63cb2e0d-dc24-4222-afea-083a8269ccb8,Platform Manipulation,https://www.google.com/,5/31/2023 15:41,No Action,Policy Y,No
5/23/2023 16:39,VOST Europe,Nathaniel Carney,Instagram,https://instagram.com/d6b9e3f7-78fa-40ea-bd9a-699bce563fac,Disinformation,https://www.google.com/,6/8/2023 16:39,No Action,Policy X,Yes
5/23/2023 23:24,VOST Europe,Patrick Estes,WhatsApp,https://whatsapp.com/7c39e60d-bfc2-47e0-a169-b316c81f48ce,Illegal Content,https://www.google.com/,6/20/2023 23:24,Demoted,Policy Y,No
5/24/2023 5:14,VOST Europe,Rodney Huber,LinkedIn,https://linkedin.com/b41ba4d2-9dd6-45e6-8c17-aa580283e32c,Platform Manipulation,https://www.google.com/,6/4/2023 5:14,Removed,Policy X,No
5/24/2023 6:43,VOST Europe,Jordan White,WhatsApp,https://whatsapp.com/6d956c7b-e19c-4c91-9a7a-06650d083f54,DSA,https://www.google.com/,5/26/2023 6:43,Demoted,Policy Z,No
5/24/2023 22:43,VOST Europe,Dr. Michelle Griffin,LinkedIn,https://linkedin.com/bb2a776c-e0d0-413b-80f8-de4da4d450f2,DSA,https://www.google.com/,6/1/2023 22:43,No Action,Policy X,No
5/25/2023 3:49,VOST Europe,Michael Kelley,YouTube,https://youtube.com/836ca874-fde0-4d68-a165-272b97409a77,DSA,https://www.google.com/,6/2/2023 3:49,Removed,Policy W,No
5/25/2023 9:03,VOST Europe,Samuel Jimenez,Google,https://google.com/192b5e7f-0361-4847-a907-ff6c03a4599a,Illegal Content,,,,,
5/25/2023 10:52,VOST Europe,Lindsey Francis,TikTok,https://tiktok.com/859804e0-2b75-496d-a53b-604466ed3454,DSA,https://www.google.com/,6/24/2023 10:52,Demoted,Policy Y,No
5/25/2023 11:27,VOST Europe,Carolyn Blake,WhatsApp,https://whatsapp.com/09c2bc2e-a46c-4e11-8cd0-29bbc2059900,Disinformation,,,,,
5/25/2023 12:31,VOST Europe,Dr. Alejandra Smith,WhatsApp,https://whatsapp.com/41ebbceb-72a3-4fef-b5ba-3e483f62d762,DSA,https://www.google.com/,5/30/2023 12:31,No Action,Policy W,No
5/25/2023 22:17,VOST Europe,Christopher Smith,TikTok,https://tiktok.com/0fa01433-da57-466f-be0d-e62bf08dd463,Spam,https://www.google.com/,5/26/2023 22:17,Removed,Policy W,No
5/26/2023 5:06,VOST Europe,Maurice Curry,YouTube,https://youtube.com/f14a24e9-893e-491d-b071-b79fe47433f9,DSA,https://www.google.com/,6/5/2023 5:06,No Action,Policy X,Yes
5/26/2023 12:25,VOST Europe,Natasha Payne,Instagram,https://instagram.com/45c0904a-29e8-4672-91d2-585ea4e4da93,Illegal Content,https://www.google.com/,6/8/2023 12:25,Removed,Policy Z,No
5/26/2023 15:59,VOST Europe,Patrick Larsen,LinkedIn,https://linkedin.com/a0a2d060-892e-443b-bf75-7bd0f2c29264,Disinformation,https://www.google.com/,6/12/2023 15:59,Removed,Policy X,No
5/27/2023 13:28,VOST Europe,Patrick Matthews,Facebook,https://facebook.com/d5a8fdfc-0353-4f71-9d54-ae4f17f61396,Illegal Content,,,,,
5/27/2023 17:43,VOST Europe,Michael Williams,WhatsApp,https://whatsapp.com/99b97643-4caf-40eb-b15d-180f5160fbe2,DSA,https://www.google.com/,6/21/2023 17:43,Removed,Policy Y,No
5/28/2023 18:21,VOST Europe,Steve Wood,Google,https://google.com/f13057d7-8284-450a-85e7-daa31debf1e9,Platform Manipulation,https://www.google.com/,5/29/2023 18:21,Demoted,Policy W,No
5/28/2023 21:47,VOST Europe,James Petersen,YouTube,https://youtube.com/f51aa178-1b4a-4517-9e08-dc2bd5837924,Illegal Content,https://www.google.com/,6/6/2023 21:47,Demoted,Policy X,No
5/30/2023 2:18,VOST Europe,Brenda Salinas,Bing,https://bing.com/1501a0ef-c25a-4369-ba49-3515c5f6539b,Platform Manipulation,,,,,
5/30/2023 6:38,VOST Europe,Melissa Jones,YouTube,https://youtube.com/2791ad41-5d15-4dc5-9755-44efb9c677e8,Disinformation,https://www.google.com/,6/2/2023 6:38,No Action,Policy Z,Yes
5/30/2023 7:16,VOST Europe,Melissa Miller,LinkedIn,https://linkedin.com/3159fed5-1fd8-4cf6-918c-6165047b4778,Platform Manipulation,https://www.google.com/,6/19/2023 7:16,Removed,Policy X,No
5/30/2023 14:21,VOST Europe,Scott Sims,TikTok,https://tiktok.com/fcefcc66-4011-4ebe-9442-5c632f9eecdd,Illegal Content,,,,,
5/30/2023 14:57,VOST Europe,Wanda Williams,WhatsApp,https://whatsapp.com/07f377b9-74f3-42f3-ae14-b5143de522c9,Illegal Content,https://www.google.com/,6/7/2023 14:57,Demoted,Policy Z,No
5/30/2023 20:52,VOST Europe,Gloria Kim,Facebook,https://facebook.com/68ed4bc2-1351-4a11-b488-c4a0e0afc62f,Spam,,,,,
5/30/2023 21:07,VOST Europe,Jacob Golden,TikTok,https://tiktok.com/04410621-4626-4e6c-afc8-b593d7a28c91,Platform Manipulation,https://www.google.com/,6/1/2023 21:07,No Action,Policy Z,Yes
5/31/2023 10:04,VOST Europe,Hannah Peters,WhatsApp,https://whatsapp.com/97d9a458-d968-41a1-87ef-613d06fce7a8,Spam,https://www.google.com/,6/2/2023 10:04,Removed,Policy W,No
5/31/2023 17:11,VOST Europe,Andre Erickson,WhatsApp,https://whatsapp.com/655ac41d-31ec-4130-b377-15f32c6a376c,Illegal Content,,,,,
5/31/2023 19:01,VOST Europe,Lori Kirk,Facebook,https://facebook.com/a652a85a-b9ad-490f-83c6-63c44c47495a,Disinformation,https://www.google.com/,6/11/2023 19:01,No Action,Policy Z,No
6/2/2023 14:29,VOST Europe,Crystal Nicholson,LinkedIn,https://linkedin.com/602cf202-f41b-4f12-87b2-6321e7602639,DSA,https://www.google.com/,6/8/2023 14:29,Removed,Policy Z,No
6/2/2023 17:23,VOST Europe,Linda Hall,LinkedIn,https://linkedin.com/152fdec9-07fb-490a-ad56-50588739aaa9,Disinformation,https://www.google.com/,6/19/2023 17:23,Demoted,Policy W,No
6/3/2023 3:27,VOST Europe,Joshua Beck,Instagram,https://instagram.com/f0b3d9ad-0b7b-4030-8d11-f2db993b5c6e,DSA,https://www.google.com/,6/10/2023 3:27,Demoted,Policy Z,No
6/3/2023 21:55,VOST Europe,Justin Campbell,Bing,https://bing.com/47bcdc07-de77-41e8-ba85-3c23a230361d,Illegal Content,https://www.google.com/,6/4/2023 21:55,No Action,Policy Y,No
6/4/2023 8:29,VOST Europe,Lori Schwartz,Facebook,https://facebook.com/96e84036-cbb1-44b8-8529-5507b6748edd,Spam,https://www.google.com/,6/22/2023 8:29,Removed,Policy Y,No
6/4/2023 10:14,VOST Europe,Dr. Lindsay Hunt,WhatsApp,https://whatsapp.com/5cedea1b-8954-4400-b6ed-0640f903dd9a,DSA,https://www.google.com/,6/24/2023 10:14,No Action,Policy Z,Yes
6/4/2023 17:26,VOST Europe,Jennifer Torres,Instagram,https://instagram.com/8aea9a57-6427-4403-9266-76712cbe4df6,Disinformation,https://www.google.com/,6/23/2023 17:26,Removed,Policy Z,No
6/4/2023 19:12,VOST Europe,Christopher Brown,LinkedIn,https://linkedin.com/45b6c201-b39b-4061-a143-bcdbd3f32f8a,Disinformation,https://www.google.com/,6/20/2023 19:12,Removed,Policy Z,No
6/4/2023 20:13,VOST Europe,Laura Dean,LinkedIn,https://linkedin.com/ee947c1c-dfc0-486f-a183-0131e738b2bf,Illegal Content,,,,,
6/5/2023 11:26,VOST Europe,Heather Porter,Google,https://google.com/321abd4f-b05c-4f32-84f9-a8649220fc53,Disinformation,https://www.google.com/,6/9/2023 11:26,Demoted,Policy X,No
6/5/2023 18:53,VOST Europe,Monica Jennings,YouTube,https://youtube.com/454c7943-7354-4f30-ac5f-45584e0fffe6,Platform Manipulation,https://www.google.com/,6/25/2023 18:53,Removed,Policy Y,No
6/5/2023 22:13,VOST Europe,Joseph Franco,YouTube,https://youtube.com/68b4da5c-1f09-496e-857b-0c151e15f47a,DSA,https://www.google.com/,6/8/2023 22:13,No Action,Policy Z,Yes
